9/2/2019,8.53,8.54,8.28,8.35,8.35,88123456,01810.HK
9/3/2019,8.66,8.92,8.64,8.7,8.7,182722264,01810.HK
9/4/2019,8.7,8.76,8.59,8.65,8.65,162933968,01810.HK
9/5/2019,8.65,8.98,8.64,8.94,8.94,83905736,01810.HK
9/6/2019,8.97,9.18,8.94,9.08,9.08,123023585,01810.HK
9/9/2019,9.14,9.15,9.03,9.13,9.13,63635189,01810.HK
9/10/2019,9.17,9.29,9.07,9.22,9.22,77590668,01810.HK
9/11/2019,9.25,9.27,9.11,9.27,9.27,75239701,01810.HK
9/12/2019,9.26,9.49,9.18,9.4,9.4,90123971,01810.HK
9/13/2019,9.4,9.49,9.31,9.48,9.48,53491068,01810.HK
9/16/2019,9.46,9.46,9.25,9.34,9.34,46137027,01810.HK
9/17/2019,9.34,9.34,9,9.07,9.07,84136724,01810.HK
9/18/2019,9.11,9.26,9.07,9.15,9.15,50554416,01810.HK
9/19/2019,9.19,9.21,9.07,9.14,9.14,51150472,01810.HK
9/20/2019,9.19,9.32,9.16,9.25,9.25,82893218,01810.HK
9/23/2019,9.3,9.5,9.24,9.32,9.32,81552912,01810.HK
9/24/2019,9.34,9.38,9.21,9.32,9.32,57713290,01810.HK
9/25/2019,9.28,9.28,8.82,8.91,8.91,137591132,01810.HK
9/26/2019,9,9.04,8.81,8.89,8.89,56616118,01810.HK
9/27/2019,8.83,8.85,8.7,8.7,8.7,66666907,01810.HK
9/30/2019,8.7,8.8,8.62,8.8,8.8,77374624,01810.HK
10/2/2019,8.83,8.86,8.73,8.75,8.75,37139100,01810.HK
10/3/2019,8.74,8.9,8.71,8.9,8.9,33317538,01810.HK
10/4/2019,8.88,9.02,8.83,8.95,8.95,47256266,01810.HK
10/8/2019,8.85,8.95,8.74,8.79,8.79,59036575,01810.HK
10/9/2019,8.77,8.78,8.63,8.67,8.67,33659935,01810.HK
10/10/2019,8.72,8.87,8.67,8.8,8.8,33262805,01810.HK
10/11/2019,8.82,9.09,8.81,8.88,8.88,56246296,01810.HK
10/14/2019,9,9.05,8.88,8.93,8.93,44548971,01810.HK
10/15/2019,8.93,8.94,8.77,8.82,8.82,27352007,01810.HK
10/16/2019,8.8,8.95,8.58,8.64,8.64,84718135,01810.HK
10/17/2019,8.53,8.66,8.52,8.64,8.64,45955450,01810.HK
10/18/2019,8.58,8.62,8.52,8.55,8.55,51110519,01810.HK
10/21/2019,8.89,9.13,8.85,8.98,8.98,228778652,01810.HK
10/22/2019,8.95,8.99,8.73,8.85,8.85,125667269,01810.HK
10/23/2019,8.87,9,8.82,8.99,8.99,97747823,01810.HK
10/24/2019,8.99,9.08,8.88,9.04,9.04,135745077,01810.HK
10/25/2019,9.04,9.12,8.96,9.06,9.06,133395946,01810.HK
10/28/2019,9.3,9.48,9.15,9.19,9.19,226791453,01810.HK
10/29/2019,9.19,9.25,8.82,8.86,8.86,136425269,01810.HK
10/30/2019,8.93,8.93,8.72,8.79,8.79,70443248,01810.HK
10/31/2019,8.73,8.94,8.72,8.9,8.9,77794785,01810.HK
11/1/2019,8.85,8.97,8.77,8.96,8.96,64201980,01810.HK
11/4/2019,8.91,9.1,8.91,9.03,9.03,108020147,01810.HK
11/5/2019,9.07,9.07,8.97,9.03,9.03,75440687,01810.HK
11/6/2019,9.06,9.07,8.92,8.94,8.94,64362518,01810.HK
11/7/2019,8.94,8.96,8.87,8.93,8.93,56436367,01810.HK
11/8/2019,8.95,8.98,8.83,8.84,8.84,42667260,01810.HK
11/11/2019,8.85,8.85,8.52,8.54,8.54,120421161,01810.HK
11/12/2019,8.66,8.71,8.51,8.69,8.69,66151144,01810.HK
11/13/2019,8.77,8.77,8.51,8.55,8.55,88557839,01810.HK
11/14/2019,8.59,8.62,8.45,8.48,8.48,64143315,01810.HK
11/15/2019,8.53,8.55,8.48,8.51,8.51,39869154,01810.HK
11/18/2019,8.54,8.56,8.41,8.47,8.47,68443946,01810.HK
11/19/2019,8.5,8.6,8.45,8.56,8.56,73453575,01810.HK
